Instance type,Instance family,Instance size,Availability zones,Free-Tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),ENA Express support,On-Demand Linux pricing,On-Demand Ubuntu Pro pricing,On-Demand SUSE pricing,On-Demand Windows pricing,On-Demand RHEL pricing,On-Demand ap-southeast-2-akl-1 SUSE pricing,On-Demand ap-southeast-2-akl-1 Windows pricing,On-Demand ap-southeast-2-akl-1 RHEL pricing,On-Demand ap-southeast-2-akl-1 Linux pricing,On-Demand ap-southeast-2-akl-1 Ubuntu Pro pricing,On-Demand ap-southeast-2-per-1 SUSE pricing,On-Demand ap-southeast-2-per-1 Ubuntu Pro pricing,On-Demand ap-southeast-2-per-1 RHEL pricing,On-Demand ap-southeast-2-per-1 Windows pricing,On-Demand ap-southeast-2-per-1 Linux pricing
c8g.16xlarge,c8g,16xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.8,128,0,-,-,0,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,true,3.3216 USD per Hour,3.4336 USD per Hour,3.4466 USD per Hour,,4.0128 USD per Hour,,,,,,,,,,
m7i.metal-48xl,m7i,metal-48xl,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,x86_64,96,-,2,-,3.2,768,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,true,12.096 USD per Hour,12.432 USD per Hour,12.221 USD per Hour,20.928 USD per Hour,13.9392 USD per Hour,,,,,,,,,,
m6g.medium,m6g,medium,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.5,4,0,-,-,0,supported,default,Up to 10 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,315,2500,39.375,4750,20000,593.75,false,0.048 USD per Hour,0.0498 USD per Hour,0.079 USD per Hour,,0.0624 USD per Hour,,,,,,,,,,
f1.16xlarge,f1,16xlarge,"ap-southeast-2, ap-southeast-2a",false,false,false,xen,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",2.3,976,3760,true,ssd,4,supported,default,25 Gigabit,supported,8,50,50,true,"cluster, partition, spread",0,8,-,unsupported,ebs,true,-,-,true,14000,75000,1750,14000,75000,1750,false,15.848 USD per Hour,,,,,,,,,,,,,,
c6gd.4xlarge,c6gd,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.5,32,950,true,ssd,1,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,4750,20000,593.75,4750,20000,593.75,false,0.808 USD per Hour,0.836 USD per Hour,0.933 USD per Hour,,0.9808 USD per Hour,,,,,,,,,,
i7ie.large,i7ie,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.6,16,1250,true,ssd,1,supported,default,Up to 25 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,625,2500,78.125,10000,40000,1250,false,0.3117 USD per Hour,0.3152 USD per Hour,0.368 USD per Hour,0.4037 USD per Hour,0.3405 USD per Hour,,,,,,,,,,
c7gd.4xlarge,c7gd,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.6,32,950,true,ssd,1,supported,default,Up to 15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,false,0.9526 USD per Hour,0.9806 USD per Hour,1.0776 USD per Hour,,1.1254 USD per Hour,,,,,,,,,,
m5d.4xlarge,m5d,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"2,4,6,8",2,"1,2",3.1,64,600,true,ssd,2,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,4750,18750,593.75,4750,18750,593.75,false,1.136 USD per Hour,1.164 USD per Hour,1.236 USD per Hour,1.872 USD per Hour,1.309 USD per Hour,,,,,,,,,,
c5ad.large,c5ad,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.3,4,75,true,ssd,1,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,200,800,25,3170,13300,396.25,false,0.113 USD per Hour,0.117 USD per Hour,0.169 USD per Hour,0.205 USD per Hour,0.142 USD per Hour,,,,,,,,,,
r6i.8xlarge,r6i,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.5,256,0,-,-,0,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,10000,40000,1250,10000,40000,1250,true,2.416 USD per Hour,2.472 USD per Hour,2.541 USD per Hour,3.888 USD per Hour,2.7616 USD per Hour,,,,,,,,,,
m6a.8xlarge,m6a,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"4,6,8,10,12,14,16",2,"1,2",3.6,128,0,-,-,0,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,false,1.728 USD per Hour,1.784 USD per Hour,1.853 USD per Hour,3.2 USD per Hour,2.0736 USD per Hour,,,,,,,,,,
c6gd.8xlarge,c6gd,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.5,64,1900,true,ssd,1,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,9500,40000,1187.5,9500,40000,1187.5,false,1.616 USD per Hour,1.672 USD per Hour,1.741 USD per Hour,,1.9616 USD per Hour,,,,,,,,,,
m5a.24xlarge,m5a,24xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"12,18,24,36,48",2,"1,2",2.5,384,0,-,-,0,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,13750,60000,1718.75,13750,60000,1718.75,false,5.184 USD per Hour,5.352 USD per Hour,5.309 USD per Hour,9.6 USD per Hour,6.221 USD per Hour,,,,,,,,,,
m2.xlarge,m2,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b",false,false,false,xen,2,x86_64,2,"1,2",1,1,,17.1,420,true,hdd,1,supported,unsupported,Moderate,unsupported,4,15,0,-,"partition, spread",0,0,-,unsupported,"ebs, instance-store",-,-,-,false,0,0,0,0,0,0,false,0.296 USD per Hour,,0.396 USD per Hour,0.371 USD per Hour,0.325 USD per Hour,,,,,,,,,,
m6gd.large,m6gd,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.5,8,118,true,ssd,1,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,630,3600,78.75,4750,20000,593.75,false,0.114 USD per Hour,0.1175 USD per Hour,0.1703 USD per Hour,,0.1428 USD per Hour,,,,,,,,,,
g3s.xlarge,g3s,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,4,x86_64,2,"1,2",2,"1,2",2.7,30.5,0,-,-,0,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",1,0,true,supported,ebs,true,-,-,true,850,5000,106.25,850,5000,106.25,false,1.154 USD per Hour,1.161 USD per Hour,1.21 USD per Hour,1.338 USD per Hour,1.212 USD per Hour,,,,,,,,,,
f1.4xlarge,f1,4xlarge,"ap-southeast-2, ap-southeast-2a",false,false,false,xen,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",2.3,244,940,true,ssd,1,supported,default,Up to 10 Gigabit,supported,8,30,30,true,"cluster, partition, spread",0,2,-,unsupported,ebs,true,-,-,true,3500,44000,437.5,3500,44000,437.5,false,3.962 USD per Hour,,,,,,,,,,,,,,
gr6.8xlarge,gr6,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,4,6,8,10,12,14,16",2,"1,2",3.4,256,900,true,ssd,2,supported,default,25 Gigabit,required,8,30,30,true,"cluster, partition, spread",1,0,-,unsupported,ebs,-,-,-,true,16000,64000,2000,16000,64000,2000,false,3.1807 USD per Hour,3.2367 USD per Hour,3.3057 USD per Hour,4.6527 USD per Hour,3.5263 USD per Hour,,,,,,,,,,
g4dn.8xlarge,g4dn,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",2.5,128,900,true,ssd,1,supported,default,50 Gigabit,required,4,15,15,true,"cluster, partition, spread",1,0,-,unsupported,ebs,-,-,-,true,9500,40000,1187.5,9500,40000,1187.5,false,2.83 USD per Hour,2.886 USD per Hour,2.955 USD per Hour,4.302 USD per Hour,3.175 USD per Hour,,,,,,,,,,
r6in.2xlarge,r6in,2xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.5,64,0,-,-,0,supported,default,Up to 40 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,6250,25000,781.25,25000,100000,3125,false,0.84708 USD per Hour,0.86108 USD per Hour,0.97208 USD per Hour,1.21508 USD per Hour,0.96228 USD per Hour,,,,,,,,,,
t2.small,t2,small,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,1,"i386, x86_64",1,-,1,-,2.5,2,0,-,-,0,supported,unsupported,Low to Moderate,unsupported,3,4,4,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,0,0,0,0,0,0,false,0.0292 USD per Hour,0.031 USD per Hour,0.0592 USD per Hour,0.0384 USD per Hour,0.0436 USD per Hour,,,,,,,,,,
c8g.xlarge,c8g,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.8,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,false,0.2076 USD per Hour,0.2146 USD per Hour,0.2639 USD per Hour,,0.2652 USD per Hour,,,,,,,,,,
r6i.2xlarge,r6i,2xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"2,4",2,"1,2",3.5,64,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,2500,12000,312.5,10000,40000,1250,false,0.604 USD per Hour,0.618 USD per Hour,0.729 USD per Hour,0.972 USD per Hour,0.7192 USD per Hour,,,,,,,,,,
i3.metal,i3,metal,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,72,x86_64,36,-,2,-,2.3,512,15200,true,ssd,8,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,false,5.984 USD per Hour,,6.084 USD per Hour,8.928 USD per Hour,6.762 USD per Hour,,,,,,,,,,
g5.8xlarge,g5,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,-,2,-,3.3,128,900,true,ssd,1,supported,default,25 Gigabit,required,8,30,30,true,"cluster, partition, spread",1,0,-,unsupported,ebs,-,-,-,true,16000,65000,2000,16000,65000,2000,false,3.18289 USD per Hour,3.23889 USD per Hour,3.30789 USD per Hour,4.65489 USD per Hour,3.52849 USD per Hour,,,,,,,,,,
g5.48xlarge,g5,48xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,192,x86_64,96,-,2,-,3.3,768,7600,true,ssd,2,supported,default,100 Gigabit,required,7,50,50,true,"cluster, partition, spread",8,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,false,21.17764 USD per Hour,21.51364 USD per Hour,21.30264 USD per Hour,30.00964 USD per Hour,23.02084 USD per Hour,,,,,,,,,,
c7i.48xlarge,c7i,48xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,x86_64,96,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96",2,"1,2",3.2,384,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,40000,240000,5000,40000,240000,5000,true,11.1888 USD per Hour,11.5248 USD per Hour,11.3138 USD per Hour,20.0208 USD per Hour,13.032 USD per Hour,,,,,,,,,,
r5d.12xlarge,r5d,12xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.1,384,1800,true,ssd,2,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,9500,40000,1187.5,9500,40000,1187.5,false,4.176 USD per Hour,4.26 USD per Hour,4.301 USD per Hour,6.384 USD per Hour,4.694 USD per Hour,,,,,,,,,,
m7i.4xlarge,m7i,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.2,64,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,false,1.008 USD per Hour,1.036 USD per Hour,1.133 USD per Hour,1.744 USD per Hour,1.1808 USD per Hour,,,,,,,,,,
m7a.metal-48xl,m7a,metal-48xl,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,x86_64,192,-,1,-,3.7,768,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,true,13.9104 USD per Hour,14.2464 USD per Hour,14.0354 USD per Hour,22.7424 USD per Hour,15.7536 USD per Hour,,,,,,,,,,
m6id.24xlarge,m6id,24xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.5,384,5700,true,ssd,4,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,true,7.1568 USD per Hour,7.3248 USD per Hour,7.2818 USD per Hour,11.5728 USD per Hour,8.1936 USD per Hour,,,,,,,,,,
r7i.4xlarge,r7i,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.2,128,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,false,1.2684 USD per Hour,1.2964 USD per Hour,1.3934 USD per Hour,2.0044 USD per Hour,1.4412 USD per Hour,,,,,,,,,,
r5b.8xlarge,r5b,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.1,256,0,-,-,0,supported,default,10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,86667,2500,20000,86667,2500,false,2.896 USD per Hour,2.952 USD per Hour,3.021 USD per Hour,4.368 USD per Hour,3.2416 USD per Hour,,,,,,,,,,
g6.4xlarge,g6,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.4,64,600,true,ssd,1,supported,default,Up to 25 Gigabit,required,8,30,30,true,"cluster, partition, spread",1,0,-,unsupported,ebs,-,-,-,true,8000,32000,1000,8000,32000,1000,false,1.72042 USD per Hour,1.74842 USD per Hour,1.84542 USD per Hour,2.45642 USD per Hour,1.89322 USD per Hour,,,,,,,,,,
t3a.nano,t3a,nano,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",2.2,0.5,0,-,-,0,supported,default,Up to 5 Gigabit,required,2,2,2,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,45,250,5.625,2085,11800,260.625,false,0.0059 USD per Hour,0.0094 USD per Hour,0.0059 USD per Hour,0.0105 USD per Hour,,,,,,,,,,,
m6i.12xlarge,m6i,12xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.5,192,0,-,-,0,supported,default,18.75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,true,2.88 USD per Hour,2.964 USD per Hour,3.005 USD per Hour,5.088 USD per Hour,3.3984 USD per Hour,,,,,,,,,,
d3en.12xlarge,d3en,12xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.1,192,335520,true,hdd,24,supported,default,75 Gigabit,required,3,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,7000,40000,875,7000,40000,875,false,7.90752 USD per Hour,7.99152 USD per Hour,8.03252 USD per Hour,10.11552 USD per Hour,8.42592 USD per Hour,,,,,,,,,,
d2.xlarge,d2,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,4,x86_64,2,"1,2",2,"1,2",2.4,30.5,6144,true,hdd,3,supported,default,Moderate,unsupported,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,"ebs, instance-store",true,-,-,false,750,6000,93.75,750,6000,93.75,false,0.87 USD per Hour,0.877 USD per Hour,0.97 USD per Hour,1.001 USD per Hour,0.928 USD per Hour,,,,,,,,,,
i3en.6xlarge,i3en,6xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,24,x86_64,12,"2,4,6,8,10,12",2,"1,2",3.1,192,15000,true,ssd,2,supported,default,25 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,4750,20000,593.75,4750,20000,593.75,false,3.252 USD per Hour,3.294 USD per Hour,3.377 USD per Hour,4.356 USD per Hour,3.511 USD per Hour,,,,,,,,,,
m1.small,m1,small,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b",false,false,false,xen,1,"i386, x86_64",1,-,1,-,,1.7,160,true,hdd,1,supported,unsupported,Low,unsupported,2,4,0,-,"partition, spread",0,0,-,unsupported,"ebs, instance-store",-,-,-,false,0,0,0,0,0,0,false,0.058 USD per Hour,,0.088 USD per Hour,0.093 USD per Hour,0.072 USD per Hour,,,,,,,,,,
t3a.xlarge,t3a,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,2,2,"1,2",2.2,16,0,-,-,0,supported,default,Up to 5 Gigabit,required,4,15,15,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,695,4000,86.875,2780,15700,347.5,false,0.1901 USD per Hour,0.1971 USD per Hour,0.2464 USD per Hour,0.2637 USD per Hour,0.2477 USD per Hour,,,,,,,,,,
t3a.micro,t3a,micro,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",2.2,1,0,-,-,0,supported,default,Up to 5 Gigabit,required,2,2,2,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,90,500,11.25,2085,11800,260.625,false,0.0119 USD per Hour,0.0154 USD per Hour,0.0119 USD per Hour,0.0211 USD per Hour,0.0407 USD per Hour,,,,,,,,,,
c6in.metal,c6in,metal,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,256,0,-,-,0,supported,default,200 Gigabit,required,16,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,100000,400000,12500,100000,400000,12500,true,9.4752 USD per Hour,,9.6002 USD per Hour,15.3632 USD per Hour,10.704 USD per Hour,,,,,,,,,,
c6gd.12xlarge,c6gd,12xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.5,96,2850,true,ssd,2,supported,default,20 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,14250,50000,1781.25,14250,50000,1781.25,false,2.424 USD per Hour,2.508 USD per Hour,2.549 USD per Hour,,2.9424 USD per Hour,,,,,,,,,,
r5n.large,r5n,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.1,16,0,-,-,0,supported,default,Up to 25 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,650,3600,81.25,4750,18750,593.75,false,0.181 USD per Hour,0.185 USD per Hour,0.237 USD per Hour,0.273 USD per Hour,0.21 USD per Hour,,,,,,,,,,
m6a.48xlarge,m6a,48xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,x86_64,96,"8,12,16,20,24,28,32,64,96",2,"1,2",3.6,768,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,true,10.368 USD per Hour,10.704 USD per Hour,10.493 USD per Hour,19.2 USD per Hour,12.2112 USD per Hour,,,,,,,,,,
i3en.metal,i3en,metal,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,x86_64,48,-,2,-,3.1,768,60000,true,ssd,8,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,false,13.008 USD per Hour,13.176 USD per Hour,13.133 USD per Hour,17.424 USD per Hour,14.045 USD per Hour,,,,,,,,,,
r5dn.24xlarge,r5dn,24xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.1,768,3600,true,ssd,4,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,false,9.792 USD per Hour,9.96 USD per Hour,9.917 USD per Hour,14.208 USD per Hour,10.8288 USD per Hour,,,,,,,,,,
i7ie.2xlarge,i7ie,2xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.6,64,5000,true,ssd,2,supported,default,Up to 25 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,2500,10000,312.5,10000,40000,1250,false,1.2466 USD per Hour,1.2606 USD per Hour,1.3716 USD per Hour,1.6146 USD per Hour,1.3618 USD per Hour,,,,,,,,,,
c6a.large,c6a,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.6,4,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,650,3600,81.25,10000,40000,1250,false,0.0999 USD per Hour,0.1034 USD per Hour,0.1562 USD per Hour,0.1919 USD per Hour,0.1287 USD per Hour,,,,,,,,,,
m5a.12xlarge,m5a,12xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"6,12,18,24",2,"1,2",2.5,192,0,-,-,0,supported,default,10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,6780,30000,847.5,6780,30000,847.5,false,2.592 USD per Hour,2.676 USD per Hour,2.717 USD per Hour,4.8 USD per Hour,3.11 USD per Hour,,,,,,,,,,
